id,vid,name,artist,genre,tags,created_at,updated_at,staff,likes,director,spotify_id,spotify_pop
92,RoLTPcD1S4Q,Simple Song,The Shins,", indie rock, alternative rock, folk rock, dream pop, indie pop, surf rock,",,2015-12-25 00:00:00,,0,0,,48bo7uexDvAThcRDvEB2W7,0
60,JPIhUaONiLU,Often,The Weeknd,", pbr&b, r&b, pop,",,2015-12-25 00:00:00,,0,0,,5SqSckut3FcoQKmGkMWgp1,0
236,T8oLQmqHnws,The Morning,The Weeknd,", pbr&b, r&b, pop,",,2015-12-25 00:00:00,,0,0,,6u0dQik0aif7FQlrhycG1L,0
237,T7m9Cu-bjOE,Loft Music,The Weeknd,", pbr&b, r&b, pop,",,2015-12-25 00:00:00,,0,0,,7xqANDRz8JFxkwfY65WISy,0
235,4F1JFPSQSlE,What You Need,The Weeknd,", pbr&b, r&b, pop,",,2015-12-25 00:00:00,,0,0,,7IpDQcksaT8SxS7vOX4SRm,0
405,2WRuDAasz-8,I Stand Alone,Theophilus London,", rap, hip hop,",rap/chill,2015-12-25 00:00:00,,0,0,,4ia0bq2D0F5zR4gpA92vfN,0
406,HChafej1nbo,Why Even Try,Theophilus London feat. Sara Quin,", rap, hip hop,",rap/chill,2015-12-25 00:00:00,,0,0,,2JG3jjbpzUbRaRYLLvYWGB,0
196,O0_ardwzTrA,So Many Details,Toro Y Moi,", indie pop, electronic, synthpop, chillwave, r&b, hip hop, pbr&b,",,2015-12-25 00:00:00,,0,0,,5Z7cI9glyUTDTRtWSs8K9I,0
12,5jUGAVUwhRU,Down on My Luck,Vic Mensa,", rap, hip hop,",hip-hop/club,2015-12-25 00:00:00,,0,0,,0fRsAGSCbEjdSYM1U3NYx2,0
344,3L_yR_gHGo8,Alternate World,Son Lux,", post-rock, alternative hip hop, trip hop,",,2015-12-25 00:00:00,,0,0,,3vIlnG9R3WboUOC1Obs7SY,0
311,BrjhkRIsAiw,Breathe,Years ,", indie, synthpop, indie pop, electronica, electronic,",,2015-12-25 00:00:00,,0,0,,0,0
312,g_uoH6hJilc,King,Years ,", indie, synthpop, indie pop, electronica, electronic,",,2015-12-25 00:00:00,,0,0,,0,0
313,6nJCF01b510,Desire,Years ,", indie, synthpop, indie pop, electronica, electronic,",,2015-12-25 00:00:00,,0,0,,0,0
93,JyBl5ZgnEr4,Ambling Alp,Yeasayer,", experimental rock, psychedelic pop, worldbeat,",,2015-12-25 00:00:00,,0,0,,6qYC8cq0UiP5oeHkqYMagH,0
143,xvGStAFxXfs,Uptown Funk Remix,YONAS,", hip hop, rap, alternative hip hop, pop,",,2015-12-25 00:00:00,,0,0,,0,0
125,2CAF26JV9qs,First Days of Something,Young Dreams,", alternative,",,2015-12-25 00:00:00,,0,0,,5cTY3UsjrwOpS7VC1Hq2ab,0
126,I1a6h2QIzdQ,Fog Of War,Young Dreams,", alternative,",,2015-12-25 00:00:00,,0,0,,5QGtJmeNShQNY1bo6LFs7G,0
127,LAyKt9pxp7I,Young Dreams,Young Dreams,", alternative,",,2015-12-25 00:00:00,,0,0,,0AsiEE8ekC3vYEHjECqwQh,0
298,iTkuJenFdPU,To You,Young Wonder,", electronic, electronica,",,2015-12-25 00:00:00,,0,0,,4PR71u81rq0wYpWrlGzEAs,0
44,IxxstCcJlsc,Clarity,Zedd,", electro house, house, electronic, electronica,",,2015-12-25 00:00:00,,0,0,,60wwxj6Dd9NJlirf84wr2c,0
132,DDRPf8KHawY,,,", alternative hip hop, experimental hip hop,",,2015-12-25 00:00:00,,0,0,,0,0
488,74UWc5EJJQI,The Booze Cruise,Blackjack Billy,", country, country, country,",,2016-01-08 03:57:13,2016-01-08 03:57:13.913248,0,0,,0mPSK3AWAILS3GujhttnOP,0
489,KRA9vm2SlGs,Round of Applause,chief waKiL,", rap, rap, rap,",,2016-01-08 03:58:46,2016-01-08 03:58:46.153645,0,0,,0,0
490,lPgYjA4pSKM,0 to 100,chief waKil,", rap, rap, rap,",,2016-01-08 04:00:16,2016-01-08 04:00:16.697151,0,0,,0,0
491,6IBKpJ7sy4k,Dollar Store,Pell,", rap, dream rap, hip hop,",,2016-01-08 04:53:52,2016-01-08 04:53:52.765339,0,0,,13cxxzt0gFScMtkACBV4cO,0
492,gbcyfRztHmw,Feel That,Vic Mensa,", rap, rap, rap,",,2016-01-14 02:03:38,2016-01-14 02:03:38.549172,0,0,,0,0
493,ZLp7M5SMBkQ,Orange Soda,Vic Mensa,", rap, dream rap, hip hop,",,2016-01-14 02:06:03,2016-01-14 02:06:03.196866,0,0,,0,0
494,IfLqsNRkBIo,Some Minds,Flume,", chill electronic, experimental,   ,",,2016-01-17 00:20:57,2016-01-17 00:20:57.683477,0,0,,6kgc2yup9oyZJg7CzEw4ao,0
496,hefh9dFnChY,'Cause I'm a Man,Tame Impala,", pyschedelic rock, indie rock,   ,",,2016-01-17 03:45:36,2016-01-17 03:45:36.187834,0,0,,2O99aywAVBhaPrsiJ6zbSS,0
497,pFptt7Cargc,Let it Happen,Tame Impala,", psychadelic rock, indie rock,   ,",,2016-01-17 17:51:30,2016-01-17 17:51:30.393373,0,0,,2X485T9Z5Ly0xyaghN73ed,0
498,G-Jr3Czk6rY,Expectation,Tame Impala,", psychedelic rock, indie rock,   ,",,2016-01-17 17:58:13,2016-01-17 17:58:13.076315,0,0,,4m3GHOgCNZMv0we7H9j8Y8,0
499,7jekYAm3fkA,Lucidity,Tame Impala,", psychedelic rock, indie rock,   ,",,2016-01-17 17:58:44,2016-01-17 17:58:44.269766,0,0,,4aetgBuI5iRQpjy8gdGxY8,0
500,-F2e9fmYL7Y,Solitude is Bliss,Tame Impala,", psychadelic rock, indie rock,   ,",,2016-01-17 17:59:59,2016-01-17 17:59:59.328579,0,0,,0fsuyQqz1nuYtfosExYeeY,0
501,ILvMOC4H9EM,Lilly,Toro y Moi,", chillwave, indie chill, psychadelic pop,",,2016-01-17 18:03:26,2016-01-17 18:03:26.727446,0,0,,6MDLO5bi8mGexqSwF9KmpH,0
502,0Gqh4e1S6j0,Still Sound,Toro y Moi,", psychedelic pop, indie chill, folktronica,",,2016-01-17 18:06:00,2016-01-17 18:06:00.646262,0,0,,4p3jL7SFn8YDXmMPeEs4W2,0
503,77PYhk7lgJs,Almighty Dollar,Pell,", rap, hip hop, dream rap,",,2016-01-20 02:03:55,2016-01-20 02:03:55.305674,0,0,,1bfdGINe1n5QR7JtWtsDwT,0
504,Tv9YoYCKNoE,Flesh without Blood/ Life in the Vivid Dream,Grimes,", psychedelic pop, electropop,   ,",,2016-01-20 06:41:57,2016-01-20 06:41:57.949707,0,0,,0,0
505,ktmo4167ZJI,We Were Young,Odesza,", chillwave, indielectronica,   ,",,2016-01-20 06:46:11,2016-01-20 06:46:11.728968,0,0,,0QuEMOBRadxTDOjQn0NU1Q,0
506,QMssNXBCCl0,Say My Name,Odesza feat. Zyra,", electropop, indielectronica,   ,",,2016-01-20 06:48:56,2016-01-20 06:48:56.150903,0,0,,3Tj26XU4Aq6n7tlmIs0ju1,0
507,9RHFFeQ2tu4,Source,Fever the Ghost,", electronic rock, indielectronica,   ,",,2016-01-20 06:52:51,2016-01-20 06:52:51.476186,0,0,,2t2f8SRVqZ7inLKs3Tvg2p,0
509,2b03hoW0TKc,The Beat,C2C,", turntablism, electronic, trip hop,",,2016-01-20 06:56:46,2016-01-20 06:56:46.371003,0,0,,5PYTllcMgjMy5lIgxP4kfd,0
510,gpc3cCxWNkU,Down the Road,C2C,", turntablism, electronic, trip hop,",,2016-01-20 06:57:54,2016-01-20 06:57:54.533673,0,0,,1x5MjCffpcdHLf65eR9r3T,0
511,UuS-6bG0T8Y,Impregnable Question,Dirty Projectors,", experimental, indie pop,   ,",,2016-01-20 06:59:54,2016-01-20 06:59:54.390962,0,0,,4R2pq0VVrejm4uXM8U8bvP,0
512,yRyMoyRPrr8,Easy,Son Lux,", experimental, ambient indie rock,   ,",,2016-01-20 07:03:52,2016-01-20 07:03:52.747353,0,0,,6J6FXmYrMxg93mBxkugUlI,0
513,3tUh-x-fp8Q,Bad Habit,The Kooks,", indie rock, indie pop,   ,",,2016-01-20 07:06:16,2016-01-20 07:06:16.742293,0,0,,3huV7eiNpaQlCB3LbZi9bB,0
514,cuoIvNFUY7I,FloriDada,Animal Collective,", psychedelic pop, indie pop,   ,",,2016-01-20 07:09:00,2016-01-20 07:09:00.50131,0,0,,26WNKAgxNfg1MkhpBrx8UV,0
508,PZbkF-15ObM,Delta,C2C,", turntablism, electronic dance music, trip hop,",,2016-01-20 06:55:18,2016-01-20 06:55:18.828821,1,0,,32XguVXAL8XdpVuEygw0nM,0
206,T-UIlx65E58,DMT,XXYYXX,", electronic, electronica, future, experimental, garage, lo-fi, ambient, witch house, post-dubstep,",,2015-12-25 00:00:00,,0,0,,6TMSo0TqIKaotFuWeUKxc6,0
417,oIIxlgcuQRU,Maps,Yeah Yeah Yeahs,", garage punk, indie rock, art punk, dance-punk, post-punk revival,",,2015-12-25 00:00:00,,0,0,,4EwNG7uCvLEm5a6KgerCHf,0
314,Z0atZQSUE80,Take Shelter,Years ,", indie, synthpop, indie pop, electronica, electronic,",,2015-12-25 00:00:00,,0,0,,0,0
345,VjT4BzLTaJU,Real,Years ,", indie, synthpop, indie pop, electronica, electronic,",,2015-12-25 00:00:00,,0,0,,0,0
541,XIqVCJWSoeE,PERFECT,Tyler The Creator,", chill rap, hip hop,   ,",,2016-02-16 07:57:23,2016-02-16 07:57:23.707653,1,1,,0,0
28,lG5aSZBAuPs,About You,XXYYXX,", electronic, electronica, future, experimental, garage, lo-fi, ambient, witch house, post-dubstep,",,2015-12-25 00:00:00,,1,0,,4V89IXbcngfalUVUm21GNM,0
546,1wl5BbUg05M,Deep Down Low,Valentino Khan,", house,   ,   ,",,2016-02-16 08:07:29,2016-02-16 08:07:29.943016,0,0,,6UlvONcL4jXM0pC0CPA48S,0
517,jGflUbPQfW8,Cheerleader,OMI,", pop, dance,   ,",,2016-01-21 07:58:10,2016-01-21 07:58:10.286971,0,0,,1u2hPlWD5rlCzDa0X6zHaf,0
518,waU75jdUnYw,Earned It,The Weeknd,", chill rap, r&b,   ,",,2016-01-21 07:59:15,2016-01-21 07:59:15.321752,0,0,,2PIvq1pGrUjY007X5y1UpM,0
519,O1OTWCd40bc,Wicked Games,The Weeknd,", chill rap, r&b, hip hop,",,2016-01-21 08:00:31,2016-01-21 08:00:31.627687,0,0,,6VwBbL8CzPiC4QV66ay7oR,0
520,tfrWuiQ4QNc,The Zone,The Weeknd,", chill rap, r&b,   ,",,2016-01-21 08:01:42,2016-01-21 08:01:42.521417,0,0,,46X8c9qJzpBLYcos3OX0CE,0
521,ZXBcwyMUrcU,King of the Fall,The Weeknd,", chill rap, r&b, hip hop,",,2016-01-21 08:03:01,2016-01-21 08:03:02.02348,0,0,,0,0
523,ORVz_qeKgvg,Rolling Stone,The Weeknd,", chill rap, r&b, hip hop,",,2016-01-21 08:04:27,2016-01-21 08:04:27.4319,0,0,,29fTi7Tdh9CiU8HuVDaqVY,0
524,GLr0usOC2_k,Live For,The Weeknd,",   , r&b, hip hop,",,2016-01-21 08:05:50,2016-01-21 08:05:50.23401,0,0,,3kgqHVqfiabABjaFi9Tnhn,0
525,2iFa5We6zqw,In The Night,The Weeknd,",   , r&b, hip hop,",,2016-01-21 08:06:37,2016-01-21 08:06:37.572766,0,0,,7fPHfBCyKE3aVCBjE4DAvl,0
526,lYO77zNhWl4,Belong to the World,"",", pop-rap, r&b, hip hop,",,2016-01-21 08:07:58,2016-01-21 08:07:58.405306,0,0,,0,0
527,N29-54dhVHg,Weekend,Mac Miller Ft. Miguel,", rap, hip hop,   ,",,2016-01-26 01:55:04,2016-01-26 01:55:05.036912,0,0,,6GnhWMhgJb7uyiiPEiEkDA,0
531,fKurEvAW4O0,Legendary,Yo Gotti,", rap,   ,   ,",,2016-02-01 19:24:34,2016-02-01 19:24:34.067555,0,0,,0AdB5ZqujmO66QMtmWpntA,0
532,UNe0bMP1_BE,Easy,Daye Jack,", rap, dream rap, hip hop,",,2016-02-01 19:30:04,2016-02-01 19:30:04.171439,0,0,,0,0
533,v6TFe9qzErI,Hello World,Daye Jack,", r&b, dream rap, hip hop,",,2016-02-01 19:34:05,2016-02-01 19:34:05.619259,0,0,,0,0
534,UW0vOum0mBM,It's Only,Odesza,", chill electronic, electropop, indielectronica,",,2016-02-04 06:49:11,2016-02-04 06:49:11.737847,0,0,,1TSxLktSlIdEsjTGWB4Fub,0
535,tjjIWpGRMf0,Light,Odesza,",   , electropop, indielectronica,",,2016-02-04 06:49:57,2016-02-04 06:49:57.902397,0,0,,0,0
537,vjW8wmF5VWc,Watch Me (Whip/Nae Nae),Silento,", rap, hip hop,   ,",,2016-02-04 06:53:47,2016-02-04 06:53:47.147024,0,0,,0,0
538,QcIy9NiNbmo,Bad Blood,Taylor Swift,", pop,   ,   ,",,2016-02-04 06:56:43,2016-02-04 06:56:43.330117,0,0,,0,0
539,uX8yoT9ct6k,Couch Potato,Jakubi,",   ,   ,   ,",,2016-02-08 19:23:52,2016-02-08 19:23:52.592144,0,0,,4wFzDwH40XrQL067ETa9wy,0
540,4jBDnYE1WjI,Peanut Butter Jelly,Galantis,", dance pop, electronic, pop,",,2016-02-09 06:58:23,2016-02-09 06:58:23.07791,0,0,,3aIhJDHxr1kgTSnutJxPTH,0
495,sBzrzS1Ag_g,The Less I Know the Better,Tame Impala,", psychedelic rock, indie rock,   ,",,2016-01-17 03:24:29,2016-01-17 03:24:29.943055,1,0,,6K4t31amVTZDgR3sKmwUJJ,0
20,L4GrDOOIIbk,"10,000 Emerald Pools",BORNS,", indie pop, psychedelic pop,",water/pool/swimming,2015-12-25 00:00:00,,1,0,,0,0
279,yjcS674AgOQ,Waves,NoMBe,", chill electronic, dream rap,",,2015-12-25 00:00:00,,1,0,,0,0
536,uxpDa-c-4Mc,Hotline Bling,Drake,", electronic, hip hop,   ,",,2016-02-04 06:51:52,2016-02-04 06:51:52.726828,1,0,,6nmz4imkDcmtwMjocAzFSx,0
15,Teyy1A_AJso,I'm the Man That Will Find You,Connan Mockasin,", psychedelic pop, psychedelic rock, neo-psychedelia, dream pop, space rock,",creeper/love,2015-12-25 00:00:00,,1,0,,07ahbydCmD0CLoN2zIx8bR,0
22,79YDgv_zWA4,"Sonnentanz (Sun Don't Shine Remix),",Klangkarussell,", nu-jazz, deep house,",,2015-12-25 00:00:00,,1,0,,5BVPZwFDZtaIQNxVncxIwB,0
542,fzi24Nssiow,Oldie,Tyler The Creator,", chill rap, hip hop,   ,",,2016-02-16 07:58:53,2016-02-16 07:58:53.379412,0,0,,0,0
543,fN-xq7t6pKw,"Hodgy, Domo Genesis",Tyler The Creator,", hardcore hip hop, hip hop,   ,",,2016-02-16 07:59:55,2016-02-16 07:59:55.39115,0,0,,0,0
544,mFNaFeIm4bU,She,Tyler The Creator,",   , hip hop,   ,",,2016-02-16 08:00:20,2016-02-16 08:00:20.921717,0,0,,0,0
545,lmc21V-zBq0,Run Boy Run,"",",   , indie,   ,",,2016-02-16 08:02:23,2016-02-16 08:02:23.733485,0,0,,0,0
547,BC2dRkm8ATU,Wide Open,The Chemical Brothers,", indielectronica, indie chill,   ,",,2016-02-16 08:09:15,2016-02-16 08:09:15.564402,0,0,,2U5rN7uL5771qyOwErJCY8,0
548,A17rVbNTtrg,Bassically,Tei Shi,", experimental, indie,   ,",,2016-02-17 06:24:54,2016-02-17 06:24:55.491783,0,0,,6Nt2Su1bBdVcmxSDQO9peo,0
550,fyv5CBCnx6Q,Love For That,Mura Masa,", experimental, electronic, indie,",,2016-02-17 06:30:05,2016-02-17 06:30:05.63417,0,0,,76I1mEj3vKHgwwO43MdNpI,0
551,zZ7PVig8qyA,See Me,Tei Shi,", experimental, indie chill,   ,",,2016-02-17 06:52:39,2016-02-17 06:52:39.342938,0,0,,6r74qgdtbNK5OHnq66jKh6,0
552,CI1g4dnDtao,Fruit,ABRA,", experimental, electronic, indie,",,2016-02-17 06:55:21,2016-02-17 06:55:21.711947,0,0,,15VMz8jeItwVISdK3JiS4m,0
554,nxg4C365LbQ,Acid Rain,Lorn,", electronic, experimental,   ,",,2016-02-17 07:08:06,2016-02-17 07:08:06.96352,0,0,,0,0
557,-KPnyf8vwXI,Never Be Like You,Flume,", electronic,   ,   ,",,2016-03-02 06:40:51,2016-03-02 06:40:51.612903,0,0,,6y0igZArWVi6Iz0rj35c1Y,0
558,wO89_H7GqaQ,Bubble Butt,Major Lazer,", hip hop,   ,   ,",,2016-03-02 06:42:15,2016-03-02 06:42:15.200519,0,0,,013amIZ8QjBqviUEM2yNJZ,0
559,YqeW9_5kURI,Lean On,Major Lazer,", electronic, dance pop, pop,",,2016-03-02 06:43:23,2016-03-02 06:43:23.187216,0,0,,4vS8VaBwJJV5Ry7UFIQuoo,0
561,NSdcG1e9APE,I'm In Control,AlunaGeorge,", electronic,   ,   ,",,2016-03-02 06:47:29,2016-03-02 06:47:29.256951,0,0,,5QTYcAzj8gwSBDhin7P8X0,0
562,I3mrYxPLSH4,All My Friends,Snakehips,", electronic, pop,   ,",,2016-03-02 06:48:46,2016-03-02 06:48:46.028333,0,0,,6TaqooOXAEcijL6G1AWS2K,0
563,qqjVwAg5fK4,Bang My Head,David Guetta,", electronic, pop,   ,",,2016-03-02 06:50:57,2016-03-02 06:50:57.026552,0,0,,53Y0kdCa1CZ9gRqEuknfwy,0
564,jna2r56EXTg,I Look To You,Miami Horror,", electronic, electro-indie,   ,",,2016-03-02 06:53:26,2016-03-02 06:53:26.542733,0,0,,0Hg9Mh7CMd5zWMVG7S7pUi,0
565,iNPqddkkcI4,Look At Where We Are,Major Lazer,", electronic, edm,   ,",,2016-03-02 06:56:44,2016-03-02 06:56:45.000249,0,0,,0,0
567,pXRviuL6vMY,Stressed Out,Twenty One Pilots,", indie rock, pop,   ,",,2016-03-10 08:30:37,2016-03-10 08:30:37.854069,0,0,,3CRDbSIZ4r5MsZ0YwxuEkn,0
568,H8Qp38qT-xI,Feel Good Inc.,Gorillaz,", electropop, retro 90s,   ,",,2016-03-10 08:33:17,2016-03-10 08:33:17.929706,0,0,,0d28khcov6AiegSCpG5TuT,0
569,bd2B6SjMh_w,Crazy,Gnarls Barkley,", pop,   ,   ,",,2016-03-10 08:38:36,2016-03-10 08:38:36.347638,0,0,,2N5zMZX7YeL1tico8oQxa9,0
570,6vopR3ys8Kw,Drop the Game,Flume,", indie pop,   ,   ,",,2016-03-15 02:56:44,2016-03-15 02:56:44.870179,0,0,,4KtrE35pTuqwNc22QP58RT,0
572,bmLMPFXzBLA,XXX 88,MO,", electropop,   ,   ,",,2016-03-15 03:00:57,2016-03-15 03:00:57.487619,0,0,,0,0
573,oQa8Rv-Vq-Y,Been On,G-Eazy,", pop,   ,   ,",,2016-03-15 03:05:19,2016-03-15 03:05:19.857681,0,0,,4jURQLDdnZp6l3PsvxJaZk,0
574,i4ooH8frBWg,Sunday Candy,Chance the Rapper,", r&b,   ,   ,",,2016-03-15 03:12:49,2016-03-15 03:12:49.770273,0,0,,0,0
575,GNCd_ERZvZM,Them Changes,Thundercat,", indie, alternative r&b,   ,",,2016-03-15 03:16:28,2016-03-15 03:16:28.172685,0,0,,7hmiDaBxoyLW094H8vup2S,0
24,NGBeLPJTLzE,Say My Name (Cyril Hahn Remix),Cyril Hahn,", electronic,",,2015-12-25 00:00:00,,0,0,,0,0
397,65oZD-7gJYE,Kodama,20syl,", rap, jazz rap, turntablism,",chill/electronic,2015-12-25 00:00:00,,0,0,,6WH7cbhqVMFBnUTUl580WM,0
203,oLpswbCMtKU,"I'm The Man, That Will Find You",Alice Russell,", blue eyed soul, funk, jazz,",,2015-12-25 00:00:00,,0,0,,23lXkC6bAwj8TXYoIiYduy,0
229,FWR9MR5juWI,You Know You Like It,AlunaGeorge,", synthpop, trip hop, r&b, uk garage,",,2015-12-25 00:00:00,,0,0,,57kR5SniQIbsbVoIjjOUDa,0
305,Fdtv3vNhuMM,You've Never Been Alone (TEPR Remix),Andrea Balency,", folk, indie, electronic,",,2015-12-25 00:00:00,,0,0,,1wFCJmYkND4DyLLnz2nFBm,0
282,9oI27uSzxNQ,Ready to Start,Arcade Fire,", indie rock, art rock, baroque pop, post-punk revival,",,2015-12-25 00:00:00,,0,0,,1F2Ca0Cfo7DcdieWlZEqzc,0
5,ZlWRhnYgWcc,Liquorice,Azealia Banks,", hardcore hip hop, dance-pop, indie pop, dance,",hip-hop/jam,2015-12-25 00:00:00,,0,0,,6H7lESo7hzq702axQ0wCmV,0
225,BfzFVbkutFE,Lazuli,Beach House,", dream pop, indie rock,",,2015-12-25 00:00:00,,0,0,,0Fc8hmAuH0rHYq2Ur9t07Y,0
172,JPtQ4K-evBo,Satisfaction,Benny Benassi,", edm, electronic, techno, minimal techno,",,2015-12-25 00:00:00,,0,0,,5JZnjM9ijpit0d5zjT8MM7,0
42,ebXbLfLACGM,Summer,Calvin Harris,", edm, electro house, electropop, dance-pop, nu-disco,",,2015-12-25 00:00:00,,0,0,,6YUTL4dYpB9xZO5qExPf05,0
338,elyk9MBY72U,Cameo Lover,Kimbra,", alternative pop, indie rock, alternative dance, alternative r&b, jazz, electropop,",,2015-12-25 00:00:00,,0,0,,6mEDMe0zG5pYrsRxizjauk,0
149,_uiVt21bp_s,Talk is Cheap,Chet Faker,", electronic, pbr&b, downtemp, soul, trip hop,",,2015-12-25 00:00:00,,0,0,,3KfT22UTvoN3Cpg6dujW2F,0
168,ExVtrghW5Y4,Sweatpants,Childish Gambino,", hip hop, r&b, alternative hip hop,",,2015-12-25 00:00:00,,0,0,,2rmq49FcJ4U3wh1Z7C9UxE,0
48,KJRaKhURMEA,Happy Violence,Dada Life,", electro house, progressive house,",,2015-12-25 00:00:00,,0,0,,5TeJDgTXvQhO9hYwAdXzC1,0
309,2QT5eGHCJdE,Youth,Daughter,", indie folk, alternative rock, ambient indie rock, folk rock, neo folk,",,2015-12-25 00:00:00,,0,0,,1vyrrrnb7182SL6iOMor3O,0
362,uizQVriWp8M,Soul Meets Body,Death Cab For Cutie,", alternative rock, indie pop, indie rock,",,2015-12-25 00:00:00,,0,0,,5yc59J3MR3tVDPTOgwgRI5,0
73,_zPlr-o-YEQ,"You and Me (Flume Remix),",Disclosure,", house, deep house, uk garage, synthpop, future garage, uk funky,",,2015-12-25 00:00:00,,0,0,,1snNAXmmPXCn0dkF9DaPWw,0
427,ySqBdoS0Xo0,What's In Your Head,Disclosure,", house, deep house, uk garage, synthpop, future garage, uk funky,",,2015-12-25 00:00:00,,0,0,,1mNKyr5vsXi6hDsqgGk1kd,0
97,7gwXpLpfb3Y,Kisses Over Babylon,Edward Sharpe,", indie folk, psychedelic folk, folk rock, freak folk, new weird america, neo-psychedelia,",,2015-12-25 00:00:00,,0,0,,0,0
98,0GSLAZg3n8I,Better Days,Edward Sharpe,", indie folk, psychedelic folk, folk rock, freak folk, new weird america, neo-psychedelia,",,2015-12-25 00:00:00,,0,0,,0,0
99,sxkZFj60piw,Let's Get High,Edward Sharpe,", indie folk, psychedelic folk, folk rock, freak folk, new weird america, neo-psychedelia,",,2015-12-25 00:00:00,,0,0,,0,0
100,V8sa6qiHx7A,40 Day Dream,Edward Sharpe,", indie folk, psychedelic folk, folk rock, freak folk, new weird america, neo-psychedelia,",,2015-12-25 00:00:00,,0,0,,0,0
85,WL1hlzLsUaU,Calabria,Enur,", house, techno, reggae fusion,",,2015-12-25 00:00:00,,0,0,,0mwbc2AqVHIziVGg3syEI9,0
198,ViPQ-RIPmKk,Bounce,DJ Ele,", electronic, comedy,",,2015-12-25 00:00:00,,0,0,,0,0
383,ioq_t_GHBtg,Tether,Eric Prydz,", house, techno, progressive house, tech house,",,2015-12-25 00:00:00,,0,0,,7JN9mnz4OPVivc9AF0FLAJ,0
457,i_kF4zLNKio,Trap Queen (Official Video) Prod. By Tony Fadd,Fetty Wap,", hip hop, r&b,",,2015-12-25 00:00:00,,0,0,,0,0
458,Pzz4Z-O7710,"""679"" feat. Remy Boyz [Official Video]",Fetty Wap,", hip hop, r&b,",,2015-12-25 00:00:00,,0,0,,0,0
11,3yDP9MKVhZc,Two Weeks,FKA twigs,", trip hop, experimental, alternative r&b, electronic, indielectronica,",throne/queen,2015-12-25 00:00:00,,0,0,,0PHwCbA310LLIMcSDpQbgF,0
200,kfzRXseSBIM,Palm Trees,Flatbush Zombies,", rap,",,2015-12-25 00:00:00,,0,0,,0,0
34,b7xRNspm1Sg,With You,Flight Facilities,", disco, house, indie pop,electronic,",,2015-12-25 00:00:00,,0,0,,61LL20jMTJixZtNZrBnlLR,0
